,smiles,prop,SET,data
59,<lipo>|NC(=O)c1ccc(Oc2cccc3cccnc23)c(c1)[N+](=O)[O-],1.7,test,lipo
60,<lipo>|COc1ccc(CNC(=O)N(CC=C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1,3.6,test,lipo
61,<lipo>|COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2n1,1.78,test,lipo
62,<lipo>|Fc1ccc(CN2CCN(CC2)[C@H](c3ccc(cc3)C(=O)N4CCC4)c5cccc(NC(=O)C6CC6)c5)cc1,3.58,test,lipo
63,<lipo>|NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,0.97,test,lipo
64,<lipo>|OC(=O)c1ccc(Nc2ncc3CN=C(c4cc(Cl)ccc4c3n2)c5c(F)cccc5F)cc1,2.58,test,lipo
65,<lipo>|CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3cnc(N)c(n3)C(=O)Nc4cnccc4CN5CCCC5,3.28,test,lipo
66,<lipo>|C1CC1Nc2ccc3nnc(c4ccccc4)n3n2,3.15,test,lipo
67,<lipo>|CN(C)CCOC(C)(c1ccccc1)c2ccccn2,-0.2,test,lipo
68,<lipo>|O=C1N=C(NCc2ccccc2)SN1Cc3ccccc3,3.01,test,lipo
69,<lipo>|c1ccc2[nH]ncc2c1,1.9,test,lipo
70,<lipo>|CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2cc(F)cc(F)c2)N)C(=O)C(F)(F)F,1.38,test,lipo
71,<lipo>|COc1cc(Nc2nccc(Oc3cnc4ccccc4c3)n2)cc(OC)c1OC,3.41,test,lipo
72,<lipo>|C[C@H]1O[C@H]([C@H](O)[C@H]1Cl)n2cnc3c(N)nc(OCC4CC45CC5)nc23,3.68,test,lipo
73,<lipo>|Oc1nc2ccccc2nc1NCc3ccccc3,3.3,test,lipo
74,<lipo>|Clc1ccc(cc1)C2CCN(CC2)C(=O)COCc3ccncc3,2.74,test,lipo
75,<lipo>|O=C(Nc1nccs1)c2cccnc2,2.25,test,lipo
76,<lipo>|Oc1cc(cc(c1)C(F)(F)F)C(=O)Nc2cccc(c2)c3nnn[nH]3,0.8,test,lipo
77,<lipo>|CN1CCN(CC1)c2cc(F)cc3C(=O)C=C(Nc23)C(=O)Nc4ccc(cc4)N5CCOCC5,2.7,test,lipo
78,<lipo>|Cc1oc(cc1C(=O)Nc2cccc(c2)C(=O)O)c3ccccc3,1.63,test,lipo
79,<lipo>|OC(=O)[C@H](Cc1ccc(CCCCNc2ccccn2)cc1)NC(=O)c3c(Cl)cccc3Cl,0.51,test,lipo
80,<lipo>|CC1=C(Oc2c(cccc2C1=O)C(=O)OCCN3CCCCC3)c4ccccc4,3.42,test,lipo
81,<lipo>|OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)Cc3ccccc3,1.01,test,lipo
82,<lipo>|COCCC(=O)NC(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,2.98,test,lipo
83,<lipo>|NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(=O)(=O)N,0.92,test,lipo
84,<lipo>|CC[C@H](NC(=O)c1c(CN(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4,4.18,test,lipo
85,<lipo>|C[C@H](CO)Nc1nc(SCc2ccccc2F)nc3NC(=O)Sc13,3.0,test,lipo
86,<lipo>|Fc1cccc(c1)C(COCc2cc(cc(c2)C(F)(F)F)C(F)(F)F)N3CCNCC3,3.2,test,lipo
87,<lipo>|CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cccc(c5)N6CCOCC6)ccc4C,2.69,test,lipo
88,<lipo>|CC#Cc1cncc(c1)c2cccc(c2)C3(N=C(C)C(=N3)N)C4CC4,3.3,test,lipo
89,<lipo>|COc1cccc(n1)N(C)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,3.37,test,lipo
90,<lipo>|COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(c4)N(C)C)ccc3Cl)c2cc1OC,4.26,test,lipo
91,<lipo>|COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4CCCO4,0.9,test,lipo
92,<lipo>|CCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,1.38,test,lipo
93,<lipo>|OC(C(=O)c1ccccc1)c2ccccc2,2.13,test,lipo
94,<lipo>|CC(C(=O)O)c1ccc(c(F)c1)c2ccccc2,0.85,test,lipo
95,<lipo>|C[C@H]1NC(C)(C)CO[C@]1(O)c2cccc(Cl)c2,1.69,test,lipo
96,<lipo>|CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(O)cc15)[C@@](O)(CC)C(=O)OC4,1.6,test,lipo
97,<lipo>|NCc1nc2ccccc2[nH]1,0.4,test,lipo
98,<lipo>|CN1CCCC(CC1)N2N=C(Cc3ccc(Cl)cc3)c4ccccc4C2=O,2.46,test,lipo
99,<lipo>|Cc1nccn1CCC(C(=O)N)(c2ccccc2)c3ccccc3,1.79,test,lipo
100,<lipo>|CC(Oc1c(Cl)cccc1Cl)C2=NCCN2,0.48,test,lipo
101,<lipo>|Cc1cc(CN2Cc3cccnc3CC2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,1.15,test,lipo
102,<lipo>|FC(F)(F)c1cc(COCC(N2CCNCC2)c3cccc(Cl)c3)cc(c1)C(F)(F)F,4.2,test,lipo
103,<lipo>|OC(=O)c1cccc(c1)c2cccc(c2)C#N,0.3,test,lipo
104,<lipo>|Oc1ccc(CCNCCCS(=O)(=O)NCCOCCc2cccc(c2)C(F)(F)F)c3sc(O)nc13,2.62,test,lipo
105,<lipo>|NC1(CCC1)c2ccc(cc2)c3c(ccn4ncnc34)c5ccccc5,1.7,test,lipo
106,<lipo>|CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,1.55,test,lipo
107,<lipo>|CC(C)(CS(=O)(=O)N1CCN(CC1)c2ccc(F)cc2)N(O)C=O,1.07,test,lipo
108,<lipo>|COc1cc2c(Nc3ccc(F)cc3F)c(cnc2cc1N4CCN(C)CC4)C(=O)N,1.75,test,lipo
109,<lipo>|NC(Cc1ccccc1)c2ccccc2,1.32,test,lipo
110,<lipo>|Nc1ccc2cccc(Nc3ncccn3)c2n1,2.7,test,lipo
111,<lipo>|Cc1ccc(cc1)n2c(C)cc(C(=O)NS(=O)(=O)c3ccc(C)cc3)c2C,2.5,test,lipo
112,<lipo>|CN1CCN(CC1)c2cc3c(Nc4ccc(F)cc4F)c(cnc3cc2F)C(=O)N,2.63,test,lipo
113,<lipo>|Clc1ccc(cc1Cl)C2=CSC3=NCCN23,1.54,test,lipo
114,<lipo>|C[C@H](NC(=O)c1cccc2CCN(Cc3ccc(Cl)cc3)c12)c4ccc(cc4)C(=O)O,1.47,test,lipo
115,<lipo>|CC(NC(=O)c1cc(O)nc2ccccc12)c3ccccc3,2.2,test,lipo
116,<lipo>|CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)c3cccc(NC(=O)C)c3)C(=O)C(F)(F)F,2.43,test,lipo
117,<lipo>|CC(C)(C)NS(=O)(=O)c1cncc(c1)c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2,0.96,test,lipo
118,<lipo>|Nc1ccc(N=Nc2ccccc2)c(N)n1,3.22,test,lipo
119,<lipo>|Clc1ccc(OC2CCN(CC2)C3CCN(CC3)S(=O)(=O)NC(=O)c4ccccc4)cc1Cl,2.14,test,lipo
120,<lipo>|Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(F)(F)F)ccc2Cl)cc1Cl,3.26,test,lipo
121,<lipo>|CNCCCC12CCC(c3ccccc13)c4ccccc24,0.89,test,lipo
122,<lipo>|CN([C@@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)S(=O)(=O)C,2.7,test,lipo
123,<lipo>|C[C@H](NC(=O)c1c(C)nn(C2CCOC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,0.78,test,lipo
124,<lipo>|CCCCCSc1nc(O)c2sc(N)nc2n1,2.86,test,lipo
125,<lipo>|CO[C@H]1CN(CCCOc2ccc(F)cc2)CC[C@H]1NC(=O)c3cc(Cl)c(N)cc3OC,3.56,test,lipo
126,<lipo>|CCn1c2ccccc2c3cc(NC(=O)CN(C)C)ccc13,3.2,test,lipo
127,<lipo>|COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,2.81,test,lipo
128,<lipo>|Nc1nc2nc(SCc3ccccc3)nc(N)c2s1,3.1,test,lipo
129,<lipo>|CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cccc(c3)C(F)(F)F)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.9,test,lipo
130,<lipo>|CCc1ccc(NC(=O)c2ccc3cc(ccc3c2)C(=N)N)cc1,1.1,test,lipo
131,<lipo>|CC1=C(OCc2ccc(F)cc2)C(=O)C=CO1,1.91,test,lipo
132,<lipo>|CNCCCN1c2ccccc2CCc3ccccc13,1.24,test,lipo
133,<lipo>|C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,2.12,test,lipo
134,<lipo>|OCCCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.49,test,lipo
135,<lipo>|CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12,0.49,test,lipo
136,<lipo>|C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,0.5,test,lipo
137,<lipo>|Cc1c(Cl)ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc(c4)S(=O)(=O)C)c1Cl,3.33,test,lipo
138,<lipo>|COC(=O)N1CCN([C@@H](CN2CCCC2)C1)C(=O)Cc3ccc(Cl)c(Cl)c3,1.97,test,lipo
139,<lipo>|COc1ccc(NC(=O)c2oc(Nc3ccccc3F)nn2)cn1,3.2,test,lipo
140,<lipo>|Cc1cc(CNc2ncc(Cl)c(Nc3cc(C)[nH]n3)n2)on1,2.68,test,lipo
141,<lipo>|NC1=NC2(CCN(CC2)C(=O)c3ccc(cc3)C#N)Nc4cccc(F)c14,0.66,test,lipo
142,<lipo>|CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,3.7,test,lipo
143,<lipo>|COCCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3NC(=O)Sc23)cc1,-0.54,test,lipo
144,<lipo>|Fc1ccc(C2CCN(CC2)C(=S)COCc3ccncc3)c(Cl)c1,4.23,test,lipo
145,<lipo>|O=C(Nc1ccc(nc1)n2ccnc2)c3ccc(cc3)C#N,2.2,test,lipo
146,<lipo>|CCN(CC)CCOCCOC(=O)C1(CCCC1)c2ccccc2,1.33,test,lipo
147,<lipo>|NC(Cc1c[nH]c2ccccc12)C(=O)O,-1.17,test,lipo
148,<lipo>|CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3,2.8,test,lipo
149,<lipo>|COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,2.23,test,lipo
150,<lipo>|CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(c(F)c3)S(=O)(=O)C,3.0,test,lipo
151,<lipo>|NC(=O)Nc1sc(cc1C(=O)N)c2ccc(CNC3CCCC3)cc2,1.22,test,lipo
152,<lipo>|CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N(C)[C@H]2CCCN(CCc3ccccc3)C2,2.34,test,lipo
153,<lipo>|Oc1cc(ccc1NC(=O)Nc2ccccc2Br)[N+](=O)[O-],3.9,test,lipo
154,<lipo>|CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]2CCCN3N2C(=O)[C@H](CCC3=O)NC(=O)c4nccc5ccccc45,1.16,test,lipo
155,<lipo>|CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3,-0.66,test,lipo
156,<lipo>|COc1ccc2nc(C)cc(c2c1)n3cc(CN4CCN(CC4)C(=O)C)nn3,1.3,test,lipo
157,<lipo>|COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(CO)ccn34)N5CCN(CC5)C(=O)C,3.1,test,lipo
158,<lipo>|CC(=O)NCc1ccc(CN2CCN(CC2)c3ccc(F)cc3F)cc1,2.5,test,lipo
159,<lipo>|CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)C)C(=O)C(F)(F)F,1.77,test,lipo
160,<lipo>|COc1ccc(CNC(=O)Nc2ncc(s2)[N+](=O)[O-])cc1,2.9,test,lipo
161,<lipo>|CS(=O)(=O)c1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,-0.87,test,lipo
162,<lipo>|COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23,3.27,test,lipo
163,<lipo>|CN1C(=O)N(C)c2nc[nH]c2C1=O,-0.09,test,lipo
164,<lipo>|COc1cnc(nc1Oc2ccc(F)cc2F)c3ccccn3,3.1,test,lipo
165,<lipo>|CC(C)[C@H](N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3cc(Cl)ccc3C(=O)N2Cc4ccccc4,2.88,test,lipo
166,<lipo>|NC(=O)c1cc2ccccc2nc1N,1.07,test,lipo
167,<lipo>|CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)Nc5nccs5,2.56,test,lipo
168,<lipo>|CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,2.91,test,lipo
169,<lipo>|CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccccc3,1.2,test,lipo
170,<lipo>|COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CCO)CC5,3.2,test,lipo
171,<lipo>|CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N4CCN(C)CC4)ncc2F,2.49,test,lipo
172,<lipo>|CCCc1c(cnn1c2ccccc2)C(=O)Nc3ccc(F)cc3C,3.89,test,lipo
173,<lipo>|COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN5CCC(CO)CC5,2.89,test,lipo
174,<lipo>|CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)C)C(=O)C(F)(F)F,1.78,test,lipo
175,<lipo>|CC(Cc1ccccc1)N(C)CC#C,2.16,test,lipo
176,<lipo>|C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,3.67,test,lipo
177,<lipo>|CCSc1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,1.54,test,lipo
178,<lipo>|Oc1ccc(C(=O)Cc2ccccc2)c(O)c1,3.09,test,lipo
179,<lipo>|O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(cc45)C#N)CC3)nc2N1,0.23,test,lipo
180,<lipo>|COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@H]4CC(=O)N,2.64,test,lipo
181,<lipo>|OCC(CO)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)ccc4[nH]3,3.64,test,lipo
182,<lipo>|OB1N(C(=O)Nc2ccccc12)c3ccccc3,1.4,test,lipo
183,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ncccc34)c2C(=O)N5C[C@H](O)CO5,2.04,test,lipo
184,<lipo>|OC1(CN2CCC1CC2)C#Cc3ccc(cc3)c4ccccc4,3.14,test,lipo
185,<lipo>|CC1=CC2=NNC(=O)N2c3ccccc13,2.35,test,lipo
186,<lipo>|COC(=O)[C@H](Cc1ccc(cc1)[N+](=O)[O-])NC(=O)c2cccc3ccccc23,3.58,test,lipo
187,<lipo>|COc1ccc(OC)c(c1)C(O)CNC(=O)CN,-0.71,test,lipo
188,<lipo>|NC(=O)c1ccc(Br)cc1,1.75,test,lipo
189,<lipo>|CC(C)NCC(O)COc1nccs1,-0.97,test,lipo
190,<lipo>|C1Cc2ncc(c3ccc4OCCOc4c3)n2C1,2.33,test,lipo
191,<lipo>|Oc1ccc(cc1)N2C(=O)c3ccc(O)cc3C2=O,1.8,test,lipo
192,<lipo>|CCN(CC)CC(=O)Nc1c(cnn1c2ccccc2)C#N,0.4,test,lipo
193,<lipo>|COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)c2cc1OCCN(C(C)C)C(C)C,3.5,test,lipo
194,<lipo>|CNc1c(Br)cnc2[nH]c(nc12)c3cnn(c3)C4CCN(C)CC4,2.5,test,lipo
195,<lipo>|Nc1ncc2cc(c(N)nc2n1)c3c(Br)cccc3Br,2.06,test,lipo
196,<lipo>|CN1CCN(CC1)C(=O)Cc2csc(NS(=O)(=O)c3cccc(Cl)c3C)n2,0.57,test,lipo
197,<lipo>|C(CCNc1cc(nc2ccccc12)c3ccccc3)CNc4cc(nc5ccccc45)c6ccccc6,3.65,test,lipo
198,<lipo>|Clc1ccc(cc1)C(=O)Cc2ccccn2,2.96,test,lipo
199,<lipo>|CNC1=Nc2ncccc2C(=NC1c3cccs3)c4occc4,1.85,test,lipo
200,<lipo>|COc1cnc(nc1N(C)c2ccccc2)c3ccccn3,2.79,test,lipo
201,<lipo>|Cc1ccc(Oc2ccc(OCC(=O)Nc3ccncc3)cc2)cc1,4.3,test,lipo
202,<lipo>|OC(=O)COc1ccc(cc1c2ccccc2)C#N,-1.08,test,lipo
203,<lipo>|CC(C)(C)C(=O)NCc1ccc(NC(=O)N2CCCC(O)(C2)c3ccc(Cl)c(Cl)c3)cc1,3.93,test,lipo
204,<lipo>|COc1cc(Nc2ncnc3cccc(O[C@H](C)C(=O)N4CCOCC4)c23)ccc1Oc5ccc(C)nc5,3.6,test,lipo
205,<lipo>|CS(=O)(=O)c1ccc(c(Cl)c1)c2cc(ccc2OCC(=O)O)C(F)(F)F,-0.52,test,lipo
206,<lipo>|Cc1c(Sc2ccc(Cl)cc2)c3cc(ccc3n1CC(=O)O)c4ccccc4,3.7,test,lipo
207,<lipo>|COc1cc(ccc1C2CC2)N3CCN([C@H](C)C3)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,3.49,test,lipo
208,<lipo>|CCc1c(C)nc2sc(C(=O)N)c(N)c2c1C,2.62,test,lipo
209,<lipo>|CN(c1ccnc(Nc2cc(cc(c2)N3CCN(C)CC3)N4CCOCC4)n1)c5cc(CO)ccc5C,2.61,test,lipo
210,<lipo>|O=C(N1CCOCC1)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56,2.12,test,lipo
211,<lipo>|CCN1C(=O)C=Cc2cnc(Nc3ccc(OC)c(OC)c3)nc12,2.7,test,lipo
212,<lipo>|COc1cc2ncc(C(=O)N)c(Nc3cccc(F)c3F)c2cc1OC,2.82,test,lipo
213,<lipo>|CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@@H](C)OC(=O)[C@H](CC(=O)c4ccccc4N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCN)NC(=O)CNC3=O)[C@H](C)CC(=O)O,-0.94,test,lipo
214,<lipo>|Cc1ccc2c(N)c(C#N)sc2n1,2.23,test,lipo
215,<lipo>|CC(=O)Nc1cccc2c1c(c(C)n2CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3,0.4,test,lipo
216,<lipo>|C[C@H](NC(=O)c1cccnc1Oc2ccccc2)c3ccccc3,2.91,test,lipo
217,<lipo>|C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1S(=O)(=O)Cc3ccccc3,1.12,test,lipo
218,<lipo>|OC(=O)c1ccc(cc1)n2ncc(C(=O)NC3C4CC5CC(CC3C5)C4)c2C(F)(F)F,1.5,test,lipo
219,<lipo>|Cc1oc2C=NN(B(O)c2c1)S(=O)(=O)c3ccc(C)cc3,-0.28,test,lipo
220,<lipo>|CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC3CCCCC3,1.79,test,lipo
221,<lipo>|CCC(CC)NC(=O)c1cn(nc1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,2.51,test,lipo
222,<lipo>|COc1cc2c(Nc3ccc(F)c(Cl)c3)c(cnc2cc1OCCN(C)CCO)C(=O)N,3.2,test,lipo
223,<lipo>|OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,2.38,test,lipo
224,<lipo>|CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,-0.99,test,lipo
225,<lipo>|CN1CCC[C@@H]([C@H]1C(=O)Nc2ccc(OCc3cc(C)nc4ccccc34)cc2)C(=O)NO,2.41,test,lipo
226,<lipo>|N(c1ccccc1)c2ccccc2,3.2,test,lipo
227,<lipo>|CCN(C1CCN(CCC(c2ccccc2)c3ccc(NS(=O)(=O)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.84,test,lipo
228,<lipo>|C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)SC3CN(C3)C4=NCCS4,2.1,test,lipo
229,<lipo>|O=C(Nc1ccncc1)c2cccc3ccccc23,3.1,test,lipo
230,<lipo>|C(Cc1nc2ccccc2[nH]1)c3nc4ccccc4[nH]3,3.3,test,lipo
231,<lipo>|C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc3ccccc3Cl,1.1,test,lipo
232,<lipo>|COCC(=O)N1CCC(CC1)n2cc(cn2)c3cnc(N)c(c3)c4oc5ccccc5n4,3.4,test,lipo
233,<lipo>|c1ccc(nc1)c2nc3ccccc3[nH]2,2.5,test,lipo
234,<lipo>|Fc1cc(Cl)ccc1N2CCN(CC2)C(=O)COCc3ccncc3,2.55,test,lipo
235,<lipo>|Oc1c(C#N)c(nc2ccncc12)c3ccc(cc3)c4ccccc4C(F)(F)F,3.3,test,lipo
236,<lipo>|CN(C)c1cccc2c(cccc12)S(=O)(=O)N(C)CC(=O)O,-1.45,test,lipo
237,<lipo>|Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CCCCCC2,0.01,test,lipo
238,<lipo>|C[C@H](NC(=O)c1c(C)nn(C2CCSCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,1.29,test,lipo
239,<lipo>|O=C(OCCN1CCCCC1)c2c[nH]c3ccccc23,2.0,test,lipo
240,<lipo>|NC(=O)c1sc(cc1N)c2ccccc2,2.33,test,lipo
241,<lipo>|CC(C)C(NC(=O)CN1C(=O)c2nc(O)nc(O)c2C=C1c3ccccc3)C(=O)C(F)(F)F,1.88,test,lipo
242,<lipo>|NS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.17,test,lipo
243,<lipo>|CC1=CN(C2CCCN(Cc3cccc(Oc4ccc(C)cc4)c3)C2)C(=O)NC1=O,3.38,test,lipo
244,<lipo>|C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3)C#N)cn2)C(=O)OC(C)(C)C,2.89,test,lipo
245,<lipo>|COc1cc(cc2cnc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)nc12)c4ccncc4,2.73,test,lipo
246,<lipo>|CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0.1,test,lipo
247,<lipo>|CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3F)S(=O)(=O)C,2.7,test,lipo
248,<lipo>|Nc1nnc(s1)c2ccccc2,1.8,test,lipo
249,<lipo>|CCN(C1CCN(CCC(N2CCN(CC2)c3ccccc3)c4ccccc4)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,2.67,test,lipo
250,<lipo>|CNC(=O)c1cccc(NC(=O)Nc2cccc(c2)C#N)c1CN3CCC(Cc4ccc(F)cc4)CC3,3.97,test,lipo
251,<lipo>|CC1=CC(=O)Nc2sc(C(=O)c3ccc(Br)cc3)c(N)c12,2.57,test,lipo
252,<lipo>|O=C(COCc1ccccc1)Nc2ccc3c(c2)C(=O)C(=O)c4ccccc34,3.21,test,lipo
253,<lipo>|CC(C(=O)Nc1ccc(Cl)cc1)c2ncc(cc2Cl)C(F)(F)F,4.19,test,lipo
254,<lipo>|Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1,1.13,test,lipo
255,<lipo>|CC(=O)Nc1cnc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,2.69,test,lipo
256,<lipo>|O[C@@H](CNCCc1ccc(CNCCc2ccccn2)cc1)c3ccc(O)c4NC(=O)Sc34,-0.25,test,lipo
257,<lipo>|CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc(N)c3)N4CCOCC4,1.35,test,lipo
258,<lipo>|CC1(C)CC(=O)c2c(N)c3ccccc3nc2C1,3.0,test,lipo
259,<lipo>|Nc1nc(OCc2nccs2)nc3c1ncn3[C@@H]4O[C@H](CF)[C@@H](O)[C@H]4O,0.47,test,lipo
260,<lipo>|Cn1c(CN2CCC(CC2)c3ccccc3)nc4ccccc14,3.6,test,lipo
261,<lipo>|CCN(C1CCN(CCC(c2ccccc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.73,test,lipo
262,<lipo>|CNC(=O)c1ccc(C)c(c1)N2C(=CC(=C(Br)C2=O)OCc3ccc(F)cc3F)C,2.8,test,lipo
263,<lipo>|CCOC(=O)c1cnc2c(N)cccc2c1O,0.9,test,lipo
264,<lipo>|Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,3.8,test,lipo
265,<lipo>|Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c3cccc4cccnc34)c(C)c1,3.8,test,lipo
266,<lipo>|CCN(c1ccccc1)c2cc(NC)[n+](C)c(C)n2,-0.91,test,lipo
267,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc12,4.42,test,lipo
268,<lipo>|CC[S+]([O-])c1ncccc1C2(O)CCN(CC34CC(c5ccccc35)c6ccccc46)CC2,2.0,test,lipo
269,<lipo>|O=C(NC1=CC(=CNC1=O)c2ccncc2)[C@H](Cc3ccccc3)NC4(CC4)c5ccccn5,3.44,test,lipo
270,<lipo>|CC(C)CN1C(=O)N(C)C(=O)c2c1nn(Cc3cccc4ccccc34)c2c5ccncc5,4.3,test,lipo
271,<lipo>|CC(O)C(C)OC(=O)[C@@H]1CC2C(Cc3cn(C(C)C)c4cccc2c34)N(C)C1,2.8,test,lipo
